id,time,values
3,2023:01:02 11:39:41,2830.4
1,2023:01:02 11:40:11,1633.1
2,2023:01:02 11:40:11,1880.5
3,2023:01:02 11:40:11,2805.1
1,2023:01:02 11:40:41,2108.2
2,2023:01:02 11:40:41,1313.9
3,2023:01:02 11:40:41,676.7
1,2023:01:02 11:41:11,2437
2,2023:01:02 11:41:11,667.6
3,2023:01:02 11:41:11,1014.3
1,2023:01:02 11:41:41,3055.6
2,2023:01:02 11:41:41,1797.3
3,2023:01:02 11:41:41,2711.6
1,2023:01:02 11:42:11,1195.7
2,2023:01:02 11:42:11,2828.6
3,2023:01:02 11:42:11,2736.6
1,2023:01:02 11:42:41,2043.3
2,2023:01:02 11:42:41,1084.3
3,2023:01:02 11:42:41,3067.2
1,2023:01:02 11:43:11,1981.4
2,2023:01:02 11:43:11,2129.8
3,2023:01:02 11:43:11,1147.1
1,2023:01:02 11:43:41,893.7
2,2023:01:02 11:43:41,1126.1
3,2023:01:02 11:43:41,1280.9
1,2023:01:02 11:44:11,2092
2,2023:01:02 11:44:11,2358.6
3,2023:01:02 11:44:11,1732.7
1,2023:01:02 11:44:41,2844.1
2,2023:01:02 11:44:41,905.3
3,2023:01:02 11:44:41,332.3
1,2023:01:02 11:45:11,3252.8
2,2023:01:02 11:45:11,549.1
3,2023:01:02 11:45:11,2459.7
1,2023:01:02 11:45:41,709.9
2,2023:01:02 11:45:41,188.1
3,2023:01:02 11:45:41,2182.3
1,2023:01:02 11:46:11,1331
2,2023:01:02 11:46:11,367.1
3,2023:01:02 11:46:11,2757.8
1,2023:01:02 11:46:41,2399.3
2,2023:01:02 11:46:41,1509
3,2023:01:02 11:46:41,2165.3
1,2023:01:02 11:47:11,2123.4
2,2023:01:02 11:47:11,626.6
3,2023:01:02 11:47:11,2424.7
1,2023:01:02 11:47:41,3211.3
2,2023:01:02 11:47:41,2742.2
3,2023:01:02 11:47:41,1074.5
1,2023:01:02 11:48:11,2597.4
2,2023:01:02 11:48:11,2348.8
3,2023:01:02 11:48:11,302.2
1,2023:01:02 11:48:41,2337.7
2,2023:01:02 11:48:41,1751.9
3,2023:01:02 11:48:41,2408.3
1,2023:01:02 11:49:11,1596.6
2,2023:01:02 11:49:11,2080.5
3,2023:01:02 11:49:11,279.4
1,2023:01:02 11:49:41,764.6
2,2023:01:02 11:49:41,832.4
3,2023:01:02 11:49:41,1344.1
1,2023:01:02 11:50:11,3108.9
2,2023:01:02 11:50:11,2709.8
3,2023:01:02 11:50:11,2179.7
1,2023:01:02 11:50:41,1206.6
2,2023:01:02 11:50:41,646
3,2023:01:02 11:50:41,2039.1
1,2023:01:02 11:51:11,3057.3
2,2023:01:02 11:51:11,2546.5
3,2023:01:02 11:51:11,2660.5
1,2023:01:02 11:51:41,2680.6
2,2023:01:02 11:51:41,1743.8
3,2023:01:02 11:51:41,1639.6
1,2023:01:02 11:52:11,2751.8
2,2023:01:02 11:52:11,2826.2
3,2023:01:02 11:52:11,2794.4
1,2023:01:02 11:52:41,2172.6
2,2023:01:02 11:52:41,1701.5
3,2023:01:02 11:52:41,2289.3
1,2023:01:02 11:53:11,1932.3
2,2023:01:02 11:53:11,356.9
3,2023:01:02 11:53:11,112.4
1,2023:01:02 11:53:41,421.8
2,2023:01:02 11:53:41,2536.9
3,2023:01:02 11:53:41,3047.2
1,2023:01:02 11:54:11,167
2,2023:01:02 11:54:11,2716.1
3,2023:01:02 11:54:11,2801.5
1,2023:01:02 11:54:41,2782.5
2,2023:01:02 11:54:41,2272.9
3,2023:01:02 11:54:41,149.4
1,2023:01:02 11:55:11,2403.7
2,2023:01:02 11:55:11,2419.5
3,2023:01:02 11:55:11,383
1,2023:01:02 11:55:41,1654.9
2,2023:01:02 11:55:41,530
3,2023:01:02 11:55:41,170.1
1,2023:01:02 11:56:11,1079.4
2,2023:01:02 11:56:11,1856.1
3,2023:01:02 11:56:11,1330.3
1,2023:01:02 11:56:41,1499.2
2,2023:01:02 11:56:41,1395.9
3,2023:01:02 11:56:41,494.8
1,2023:01:02 11:57:11,1920.6
2,2023:01:02 11:57:11,1461.3
3,2023:01:02 11:57:11,2896.9
1,2023:01:02 11:57:41,1563.9
2,2023:01:02 11:57:41,1945.5
3,2023:01:02 11:57:41,656.1
1,2023:01:02 11:58:11,265.1
2,2023:01:02 11:58:11,441
3,2023:01:02 11:58:11,3267.7
1,2023:01:02 11:58:41,1657.6
2,2023:01:02 11:58:41,2253.9
3,2023:01:02 11:58:41,1722.2
1,2023:01:02 11:59:11,2750.2
2,2023:01:02 11:59:11,3222.4
3,2023:01:02 11:59:11,319.6
1,2023:01:02 11:59:41,684.9
2,2023:01:02 11:59:41,2402.3
3,2023:01:02 11:59:41,1391.2
1,2023:01:02 12:00:11,1772.3
2,2023:01:02 12:00:11,571.4
3,2023:01:02 12:00:11,537.1
1,2023:01:02 12:00:41,1680.8
2,2023:01:02 12:00:41,162
3,2023:01:02 12:00:41,1898.1
1,2023:01:02 12:01:11,1315.6
2,2023:01:02 12:01:11,2329.8
3,2023:01:02 12:01:11,3014.9
1,2023:01:02 12:01:41,3214.5
2,2023:01:02 12:01:41,3049.7
3,2023:01:02 12:01:41,1946.6
1,2023:01:02 12:02:11,2744.3
2,2023:01:02 12:02:11,1944.8
3,2023:01:02 12:02:11,2639.2
1,2023:01:02 12:02:41,1353.1
2,2023:01:02 12:02:41,1020.4
3,2023:01:02 12:02:41,1969.5
1,2023:01:02 12:03:11,2729.4
2,2023:01:02 12:03:11,545
3,2023:01:02 12:03:11,1914.9
1,2023:01:02 12:03:41,195.1
2,2023:01:02 12:03:41,3258.1
3,2023:01:02 12:03:41,3159.8
1,2023:01:02 12:04:11,2184.5
2,2023:01:02 12:04:11,1367.5
3,2023:01:02 12:04:11,24.5
1,2023:01:02 12:04:41,3158.4
2,2023:01:02 12:04:41,2143.3
3,2023:01:02 12:04:41,610
1,2023:01:02 12:05:11,1439.9
2,2023:01:02 12:05:11,2156.7
3,2023:01:02 12:05:11,3229.7
1,2023:01:02 12:05:41,2600.9
2,2023:01:02 12:05:41,894.1
3,2023:01:02 12:05:41,2623.1
1,2023:01:02 12:06:11,2609.9
2,2023:01:02 12:06:11,489.8
3,2023:01:02 12:06:11,1097.4
1,2023:01:02 12:06:41,2438.7
2,2023:01:02 12:06:41,75.9
3,2023:01:02 12:06:41,3126.2
1,2023:01:02 12:07:11,1614.5
2,2023:01:02 12:07:11,1572.9
3,2023:01:02 12:07:11,1365.9
1,2023:01:02 12:07:41,932.4
2,2023:01:02 12:07:41,76.7
3,2023:01:02 12:07:41,496.6
1,2023:01:02 12:08:11,396.8
2,2023:01:02 12:08:11,1592.7
3,2023:01:02 12:08:11,209.4
1,2023:01:02 12:08:41,1084.9
2,2023:01:02 12:08:41,3179.6
3,2023:01:02 12:08:41,2954.2
1,2023:01:02 12:09:11,1792.3
2,2023:01:02 12:09:11,2739.6
3,2023:01:02 12:09:11,541.7
1,2023:01:02 12:09:41,1541.1
2,2023:01:02 12:09:41,1736.8
3,2023:01:02 12:09:41,1204.8
1,2023:01:02 12:10:11,1578.1
2,2023:01:02 12:10:11,2383.3
3,2023:01:02 12:10:11,1057.4
1,2023:01:02 12:10:41,2468.8
2,2023:01:02 12:10:41,2188.4
3,2023:01:02 12:10:41,766.8
1,2023:01:02 12:11:11,1046.8
2,2023:01:02 12:11:11,242.5
3,2023:01:02 12:11:11,620.4
1,2023:01:02 12:11:41,3184.4
2,2023:01:02 12:11:41,3092.1
3,2023:01:02 12:11:41,1496
1,2023:01:02 12:12:11,3191.1
2,2023:01:02 12:12:11,2392.2
3,2023:01:02 12:12:11,1995.1
1,2023:01:02 12:12:41,2670
2,2023:01:02 12:12:41,1034.2
3,2023:01:02 12:12:41,63
1,2023:01:02 12:13:11,342.5
2,2023:01:02 12:13:11,1043
3,2023:01:02 12:13:11,1945.1
1,2023:01:02 12:13:41,1772
2,2023:01:02 12:13:41,1019.8
3,2023:01:02 12:13:41,2852.7
1,2023:01:02 12:14:11,3148
2,2023:01:02 12:14:11,2440.5
3,2023:01:02 12:14:11,2138.2
1,2023:01:02 12:14:41,1242.5
2,2023:01:02 12:14:41,2161.4
3,2023:01:02 12:14:41,1661.2
1,2023:01:02 12:15:11,620.4
2,2023:01:02 12:15:11,319.2
3,2023:01:02 12:15:11,400.9
1,2023:01:02 12:15:41,1493.8
2,2023:01:02 12:15:41,2500.5
3,2023:01:02 12:15:41,2686.6
1,2023:01:02 12:16:11,1666.6
2,2023:01:02 12:16:11,3217.1
3,2023:01:02 12:16:11,308
1,2023:01:02 12:16:41,696.4
2,2023:01:02 12:16:41,2754.1
3,2023:01:02 12:16:41,1502.6
1,2023:01:02 12:17:11,788.6
2,2023:01:02 12:17:11,193.5
3,2023:01:02 12:17:11,1273.3
1,2023:01:02 12:17:41,2325.1
2,2023:01:02 12:17:41,1072.4
3,2023:01:02 12:17:41,2307.6
1,2023:01:02 12:18:11,1529.2
2,2023:01:02 12:18:11,815.9
3,2023:01:02 12:18:11,3095.1
1,2023:01:02 12:18:41,1559.6
2,2023:01:02 12:18:41,952.7
3,2023:01:02 12:18:41,1080.7
1,2023:01:02 12:19:11,428.7
2,2023:01:02 12:19:11,1202.7
3,2023:01:02 12:19:11,192
1,2023:01:02 12:19:41,1080.5
2,2023:01:02 12:19:41,1112.7
3,2023:01:02 12:19:41,2483.7
1,2023:01:02 12:20:11,2971
2,2023:01:02 12:20:11,1658.3
3,2023:01:02 12:20:11,980.3
1,2023:01:02 12:20:41,1513.7
2,2023:01:02 12:20:41,2948.3
3,2023:01:02 12:20:41,2134.1
1,2023:01:02 12:21:11,563.5
2,2023:01:02 12:21:11,2862.1
3,2023:01:02 12:21:11,2327.7
1,2023:01:02 12:21:41,2227.8
2,2023:01:02 12:21:41,3008
3,2023:01:02 12:21:41,1643.4
1,2023:01:02 12:22:11,471.1
2,2023:01:02 12:22:11,2222.9
3,2023:01:02 12:22:11,885.3
1,2023:01:02 12:22:41,2193
2,2023:01:02 12:22:41,540.8
3,2023:01:02 12:22:41,1473
1,2023:01:02 12:23:11,744.8
2,2023:01:02 12:23:11,2163.2
3,2023:01:02 12:23:11,1914.1
1,2023:01:02 12:23:41,267
2,2023:01:02 12:23:41,1541.6
3,2023:01:02 12:23:41,306.3
1,2023:01:02 12:24:11,181.8
2,2023:01:02 12:24:11,1881.5
3,2023:01:02 12:24:11,1998.4
1,2023:01:02 12:24:41,2650.9
2,2023:01:02 12:24:41,1797.4
3,2023:01:02 12:24:41,174.1
1,2023:01:02 12:25:11,2188.5
2,2023:01:02 12:25:11,140.8
3,2023:01:02 12:25:11,3096
1,2023:01:02 12:25:41,1974.8
2,2023:01:02 12:25:41,2308.5
3,2023:01:02 12:25:41,577.8
1,2023:01:02 12:26:11,3010.1
2,2023:01:02 12:26:11,817.1
3,2023:01:02 12:26:11,3250.5
1,2023:01:02 12:26:41,2740.1
2,2023:01:02 12:26:41,2479.6
3,2023:01:02 12:26:41,417.2
1,2023:01:02 12:27:11,2110.9
2,2023:01:02 12:27:11,2073.1
3,2023:01:02 12:27:11,898.7
1,2023:01:02 12:27:41,1167
2,2023:01:02 12:27:41,352.5
3,2023:01:02 12:27:41,1018.4
1,2023:01:02 12:28:11,1580.2
2,2023:01:02 12:28:11,2172.7
3,2023:01:02 12:28:11,1374.6
1,2023:01:02 12:28:41,1968.8
2,2023:01:02 12:28:41,535.2
3,2023:01:02 12:28:41,919.7
1,2023:01:02 12:29:11,2098.9
2,2023:01:02 12:29:11,1789.5
3,2023:01:02 12:29:11,39.8
1,2023:01:02 12:29:41,495.1
2,2023:01:02 12:29:41,1201.8
3,2023:01:02 12:29:41,1937.3
1,2023:01:02 12:30:11,1625.7
2,2023:01:02 12:30:11,3171.9
3,2023:01:02 12:30:11,2387.3
1,2023:01:02 12:30:41,691.5
2,2023:01:02 12:30:41,306.8
3,2023:01:02 12:30:41,288.3
1,2023:01:02 12:31:11,2561
2,2023:01:02 12:31:11,1185.9
3,2023:01:02 12:31:11,212.5
1,2023:01:02 12:31:41,2759.6
2,2023:01:02 12:31:41,2283.9
3,2023:01:02 12:31:41,1758.3
1,2023:01:02 12:32:11,1351.8
2,2023:01:02 12:32:11,915.9
3,2023:01:02 12:32:11,2151.8
1,2023:01:02 12:32:41,2306.1
2,2023:01:02 12:32:41,616.7
3,2023:01:02 12:32:41,2860.3
1,2023:01:02 12:33:11,2816.6
2,2023:01:02 12:33:11,2993.8
3,2023:01:02 12:33:11,2622.6
1,2023:01:02 12:33:41,719.3
2,2023:01:02 12:33:41,1788.2
3,2023:01:02 12:33:41,2787.6
1,2023:01:02 12:34:11,1576
2,2023:01:02 12:34:11,873.8
3,2023:01:02 12:34:11,1455.7
1,2023:01:02 12:34:41,378
2,2023:01:02 12:34:41,1855.4
3,2023:01:02 12:34:41,307.8
1,2023:01:02 12:35:11,1806.1
2,2023:01:02 12:35:11,1686.8
3,2023:01:02 12:35:11,2452.1
1,2023:01:02 12:35:41,2567.3
2,2023:01:02 12:35:41,2109.8
3,2023:01:02 12:35:41,475.7
1,2023:01:02 12:36:11,3125.8
2,2023:01:02 12:36:11,1341.9
3,2023:01:02 12:36:11,1434.5
1,2023:01:02 12:36:41,1790.1
2,2023:01:02 12:36:41,18.9
3,2023:01:02 12:36:41,2221.6
1,2023:01:02 12:37:11,2595.6
2,2023:01:02 12:37:11,2323.9
3,2023:01:02 12:37:11,2372.5
1,2023:01:02 12:37:41,812.5
2,2023:01:02 12:37:41,2853.2
3,2023:01:02 12:37:41,717.8
1,2023:01:02 12:38:11,2042.1
2,2023:01:02 12:38:11,871.6
3,2023:01:02 12:38:11,2176.2
1,2023:01:02 12:38:41,1028.7
2,2023:01:02 12:38:41,2820.8
3,2023:01:02 12:38:41,473.8
1,2023:01:02 12:39:11,2553
2,2023:01:02 12:39:11,460.5
3,2023:01:02 12:39:11,1949
1,2023:01:02 12:39:41,379.9
2,2023:01:02 12:39:41,2956.9
3,2023:01:02 12:39:41,3240.7
1,2023:01:02 12:40:11,1325.3
2,2023:01:02 12:40:11,1941.3
3,2023:01:02 12:40:11,2765.6
1,2023:01:02 12:40:41,2578.5
2,2023:01:02 12:40:41,3058.3
3,2023:01:02 12:40:41,2834.8
1,2023:01:02 12:41:11,1859.3
2,2023:01:02 12:41:11,2079.9
3,2023:01:02 12:41:11,1336.2
1,2023:01:02 12:41:41,560.6
2,2023:01:02 12:41:41,366.6
3,2023:01:02 12:41:41,2173.5
1,2023:01:02 12:42:11,621.9
2,2023:01:02 12:42:11,2167.1
3,2023:01:02 12:42:11,2666.4
1,2023:01:02 12:42:41,3259.9
2,2023:01:02 12:42:41,60.8
3,2023:01:02 12:42:41,984.7
1,2023:01:02 12:43:11,2401.4
2,2023:01:02 12:43:11,291.4
3,2023:01:02 12:43:11,321.2
1,2023:01:02 12:43:41,750.7
2,2023:01:02 12:43:41,2262.2
3,2023:01:02 12:43:41,832.7
1,2023:01:02 12:44:11,2249.2
2,2023:01:02 12:44:11,2032
3,2023:01:02 12:44:11,2699.9
1,2023:01:02 12:44:41,1989.8
2,2023:01:02 12:44:41,1127.1
3,2023:01:02 12:44:41,1838.6
1,2023:01:02 12:45:11,219.2
2,2023:01:02 12:45:11,855.2
3,2023:01:02 12:45:11,1621.7
1,2023:01:02 12:45:41,3252.4
2,2023:01:02 12:45:41,1498.8
3,2023:01:02 12:45:41,69.3
1,2023:01:02 12:46:11,1508.9
2,2023:01:02 12:46:11,768.8
3,2023:01:02 12:46:11,2241.4
1,2023:01:02 12:46:41,1229.6
2,2023:01:02 12:46:41,2026.8
3,2023:01:02 12:46:41,434.6
1,2023:01:02 12:47:11,2535.8
2,2023:01:02 12:47:11,173.7
3,2023:01:02 12:47:11,2774.5
1,2023:01:02 12:47:41,1156.8
2,2023:01:02 12:47:41,1079.7
3,2023:01:02 12:47:41,3082.5
1,2023:01:02 12:48:11,2964.7
2,2023:01:02 12:48:11,2822.1
3,2023:01:02 12:48:11,723.7
1,2023:01:02 12:48:41,2064.3
2,2023:01:02 12:48:41,2990.7
3,2023:01:02 12:48:41,367
1,2023:01:02 12:49:11,454.9
2,2023:01:02 12:49:11,1254.6
3,2023:01:02 12:49:11,1903.9
1,2023:01:02 12:49:41,3225.2
2,2023:01:02 12:49:41,3001.2
3,2023:01:02 12:49:41,2602
1,2023:01:02 12:50:11,1143.1
2,2023:01:02 12:50:11,3247.6
3,2023:01:02 12:50:11,69.1
1,2023:01:02 12:50:41,3052.5
2,2023:01:02 12:50:41,284.5
3,2023:01:02 12:50:41,2609.9
1,2023:01:02 12:51:11,441.6
2,2023:01:02 12:51:11,777.4
3,2023:01:02 12:51:11,1705.6
1,2023:01:02 12:51:41,1867.7
2,2023:01:02 12:51:41,687.2
3,2023:01:02 12:51:41,3173.6
1,2023:01:02 12:52:11,100.8
2,2023:01:02 12:52:11,689.6
3,2023:01:02 12:52:11,3030.9
1,2023:01:02 12:52:41,1513.2
2,2023:01:02 12:52:41,3235.8
3,2023:01:02 12:52:41,3178.8
1,2023:01:02 12:53:11,3074.4
2,2023:01:02 12:53:11,0.4
3,2023:01:02 12:53:11,893
1,2023:01:02 12:53:41,1672.7
2,2023:01:02 12:53:41,2764.9
3,2023:01:02 12:53:41,1851.9
1,2023:01:02 12:54:11,486.8
2,2023:01:02 12:54:11,3017.4
3,2023:01:02 12:54:11,790.1
1,2023:01:02 12:54:41,836.1
2,2023:01:02 12:54:41,425.5
3,2023:01:02 12:54:41,2396.6
1,2023:01:02 12:55:11,2692.7
2,2023:01:02 12:55:11,2131.3
3,2023:01:02 12:55:11,36.2
1,2023:01:02 12:55:41,1478
2,2023:01:02 12:55:41,2881.8
3,2023:01:02 12:55:41,2972.8
1,2023:01:02 12:56:11,2328.9
2,2023:01:02 12:56:11,2171.3
3,2023:01:02 12:56:11,494.1
1,2023:01:02 12:56:41,2822.3
2,2023:01:02 12:56:41,279.6
3,2023:01:02 12:56:41,673.1
1,2023:01:02 12:57:11,1284
2,2023:01:02 12:57:11,3023.1
3,2023:01:02 12:57:11,1213.5
1,2023:01:02 12:57:41,1563.2
2,2023:01:02 12:57:41,1958.2
3,2023:01:02 12:57:41,138.2
1,2023:01:02 12:58:11,1325
2,2023:01:02 12:58:11,1264.4
3,2023:01:02 12:58:11,885.2
1,2023:01:02 12:58:41,1745.7
2,2023:01:02 12:58:41,960.1
3,2023:01:02 12:58:41,3226.8
1,2023:01:02 12:59:11,2103.3
2,2023:01:02 12:59:11,77.3
3,2023:01:02 12:59:11,2189.4
1,2023:01:02 12:59:41,1041.9
2,2023:01:02 12:59:41,852.6
3,2023:01:02 12:59:41,1088.3
1,2023:01:02 13:00:11,653.3
2,2023:01:02 13:00:11,1678.2
3,2023:01:02 13:00:11,2751.2
1,2023:01:02 13:00:41,1743.6
2,2023:01:02 13:00:41,1682.5
3,2023:01:02 13:00:41,2105.2
1,2023:01:02 13:01:11,2581.2
2,2023:01:02 13:01:11,2.4
3,2023:01:02 13:01:11,584.5
1,2023:01:02 13:01:41,1329.6
2,2023:01:02 13:01:41,1020.2
3,2023:01:02 13:01:41,2377.3
1,2023:01:02 13:02:11,2975.8
2,2023:01:02 13:02:11,430.5
3,2023:01:02 13:02:11,1667.7
1,2023:01:02 13:02:41,2135.8
2,2023:01:02 13:02:41,2111.1
3,2023:01:02 13:02:41,528.1
1,2023:01:02 13:03:11,1165
2,2023:01:02 13:03:11,1157
3,2023:01:02 13:03:11,2198
1,2023:01:02 13:03:41,425.3
2,2023:01:02 13:03:41,3232.7
3,2023:01:02 13:03:41,2635.9
1,2023:01:02 13:04:11,1371.6
2,2023:01:02 13:04:11,579.7
3,2023:01:02 13:04:11,611.8
1,2023:01:02 13:04:41,1771.8
2,2023:01:02 13:04:41,377.7
3,2023:01:02 13:04:41,2038.1
1,2023:01:02 13:05:11,1606.5
2,2023:01:02 13:05:11,3215.2
3,2023:01:02 13:05:11,3071.3
1,2023:01:02 13:05:41,437.1
2,2023:01:02 13:05:41,2617.6
3,2023:01:02 13:05:41,658.6
1,2023:01:02 13:06:11,2687.4
2,2023:01:02 13:06:11,3024.2
3,2023:01:02 13:06:11,3024.1
1,2023:01:02 13:06:41,3050.9
2,2023:01:02 13:06:41,1909.7
3,2023:01:02 13:06:41,3266.2
1,2023:01:02 13:07:11,3124.8
2,2023:01:02 13:07:11,224.2
3,2023:01:02 13:07:11,1714.8
1,2023:01:02 13:07:41,3259.2
2,2023:01:02 13:07:41,2853.6
3,2023:01:02 13:07:41,1562
1,2023:01:02 13:08:11,461.7
2,2023:01:02 13:08:11,2122.9
3,2023:01:02 13:08:11,962.4
1,2023:01:02 13:08:41,1178.1
2,2023:01:02 13:08:41,463.8
3,2023:01:02 13:08:41,1270.6
1,2023:01:02 13:09:11,2556.1
2,2023:01:02 13:09:11,3235
3,2023:01:02 13:09:11,1254.7
1,2023:01:02 13:09:41,445.8
2,2023:01:02 13:09:41,1903.9
3,2023:01:02 13:09:41,190.5
1,2023:01:02 13:10:11,2998.1
2,2023:01:02 13:10:11,2646.8
3,2023:01:02 13:10:11,841.4
1,2023:01:02 13:10:41,1560.1
2,2023:01:02 13:10:41,2531.6
3,2023:01:02 13:10:41,1829.4
1,2023:01:02 13:11:11,196.7
2,2023:01:02 13:11:11,2704.5
3,2023:01:02 13:11:11,2216.7
1,2023:01:02 13:11:41,1003.9
2,2023:01:02 13:11:41,1616.3
3,2023:01:02 13:11:41,1060
1,2023:01:02 13:12:11,977.4
2,2023:01:02 13:12:11,1844.4
3,2023:01:02 13:12:11,3099.9
1,2023:01:02 13:12:41,1752.5
2,2023:01:02 13:12:41,808
3,2023:01:02 13:12:41,321.7
1,2023:01:02 13:13:11,2682.4
2,2023:01:02 13:13:11,2044.9
3,2023:01:02 13:13:11,1408.6
1,2023:01:02 13:13:41,1567.4
2,2023:01:02 13:13:41,125.7
3,2023:01:02 13:13:41,1418.5
1,2023:01:02 13:14:11,3121.5
2,2023:01:02 13:14:11,5.8
3,2023:01:02 13:14:11,1227.5
1,2023:01:02 13:14:41,523
2,2023:01:02 13:14:41,658.2
3,2023:01:02 13:14:41,221.1
1,2023:01:02 13:15:11,1503.7
2,2023:01:02 13:15:11,3027
3,2023:01:02 13:15:11,896.2
1,2023:01:02 13:15:41,1659.1
2,2023:01:02 13:15:41,3002.8
3,2023:01:02 13:15:41,3266.1
1,2023:01:02 13:16:11,1361.2
2,2023:01:02 13:16:11,2969.6
3,2023:01:02 13:16:11,1687.6
1,2023:01:02 13:16:41,3210
2,2023:01:02 13:16:41,1995.8
3,2023:01:02 13:16:41,1517.1
1,2023:01:02 13:17:11,2419.1
2,2023:01:02 13:17:11,2324.8
3,2023:01:02 13:17:11,3212.2
1,2023:01:02 13:17:41,1269.8
2,2023:01:02 13:17:41,2255
3,2023:01:02 13:17:41,575.8
1,2023:01:02 13:18:11,572.8
2,2023:01:02 13:18:11,1314.5
3,2023:01:02 13:18:11,2374.2
1,2023:01:02 13:18:41,743.8
2,2023:01:02 13:18:41,1186
3,2023:01:02 13:18:41,1147.3
1,2023:01:02 13:19:11,2447.7
2,2023:01:02 13:19:11,1149.3
3,2023:01:02 13:19:11,69.5
1,2023:01:02 13:19:41,1540.4
2,2023:01:02 13:19:41,1721.3
3,2023:01:02 13:19:41,1003.2
1,2023:01:02 13:20:11,552.5
2,2023:01:02 13:20:11,1090.4
3,2023:01:02 13:20:11,3229.5
1,2023:01:02 13:20:41,2922.1
2,2023:01:02 13:20:41,584.8
3,2023:01:02 13:20:41,16.8
1,2023:01:02 13:21:11,2808.4
2,2023:01:02 13:21:11,2062
3,2023:01:02 13:21:11,2809.1
1,2023:01:02 13:21:41,1483.8
2,2023:01:02 13:21:41,1923.2
3,2023:01:02 13:21:41,2111.9
1,2023:01:02 13:22:11,3033.7
2,2023:01:02 13:22:11,2356.6
3,2023:01:02 13:22:11,3043.2
1,2023:01:02 13:22:41,1726.2
2,2023:01:02 13:22:41,1853.4
3,2023:01:02 13:22:41,2983.1
1,2023:01:02 13:23:11,363.7
2,2023:01:02 13:23:11,1469.4
3,2023:01:02 13:23:11,610.2
1,2023:01:02 13:23:41,1701.1
2,2023:01:02 13:23:41,3251.4
3,2023:01:02 13:23:41,1064.2
1,2023:01:02 13:24:11,226.9
2,2023:01:02 13:24:11,383.4
3,2023:01:02 13:24:11,354.7
1,2023:01:02 13:24:41,973
2,2023:01:02 13:24:41,150.3
3,2023:01:02 13:24:41,3104.1
1,2023:01:02 13:25:11,60.6
2,2023:01:02 13:25:11,1041.1
3,2023:01:02 13:25:11,2829.7
1,2023:01:02 13:25:41,1473.7
2,2023:01:02 13:25:41,2810.2
3,2023:01:02 13:25:41,401.5
1,2023:01:02 13:26:11,1306.3
2,2023:01:02 13:26:11,811.7
3,2023:01:02 13:26:11,1631.7
1,2023:01:02 13:26:41,1199.9
2,2023:01:02 13:26:41,1215.1
3,2023:01:02 13:26:41,2064.3
1,2023:01:02 13:27:11,753.8
2,2023:01:02 13:27:11,678.2
3,2023:01:02 13:27:11,2345.4
1,2023:01:02 13:27:41,188.7
2,2023:01:02 13:27:41,1201.2
3,2023:01:02 13:27:41,391.2
1,2023:01:02 13:28:11,892.2
2,2023:01:02 13:28:11,2383.7
3,2023:01:02 13:28:11,2217.4
1,2023:01:02 13:28:41,709.1
2,2023:01:02 13:28:41,3080.8
3,2023:01:02 13:28:41,2371.8
1,2023:01:02 13:29:11,185.1
2,2023:01:02 13:29:11,2827.7
3,2023:01:02 13:29:11,3162.3
1,2023:01:02 13:29:41,2585.2
2,2023:01:02 13:29:41,1121.1
3,2023:01:02 13:29:41,2823
1,2023:01:02 13:30:11,1658.9
2,2023:01:02 13:30:11,800.1
3,2023:01:02 13:30:11,2201.5
1,2023:01:02 13:30:41,3248.7
2,2023:01:02 13:30:41,472.8
3,2023:01:02 13:30:41,302.9
1,2023:01:02 13:31:11,992.1
2,2023:01:02 13:31:11,598.7
3,2023:01:02 13:31:11,1586.3
1,2023:01:02 13:31:41,2732.7
2,2023:01:02 13:31:41,948.8
3,2023:01:02 13:31:41,347.7
1,2023:01:02 13:32:11,1671.4
2,2023:01:02 13:32:11,84.6
3,2023:01:02 13:32:11,3047.5
1,2023:01:02 13:32:41,1508.2
2,2023:01:02 13:32:41,2783.1
3,2023:01:02 13:32:41,383.9
1,2023:01:02 13:33:11,1261.9
2,2023:01:02 13:33:11,2416.9
3,2023:01:02 13:33:11,1964.7
1,2023:01:02 13:33:41,1936.2
2,2023:01:02 13:33:41,1240.6
3,2023:01:02 13:33:41,2456
1,2023:01:02 13:34:11,2875.2
2,2023:01:02 13:34:11,3090.5
3,2023:01:02 13:34:11,1256.1
1,2023:01:02 13:34:41,2272
2,2023:01:02 13:34:41,2438
3,2023:01:02 13:34:41,1744.1
1,2023:01:02 13:35:11,655
2,2023:01:02 13:35:11,133.9
3,2023:01:02 13:35:11,2173.8
1,2023:01:02 13:35:41,2712.4
2,2023:01:02 13:35:41,1095.1
3,2023:01:02 13:35:41,100.5
1,2023:01:02 13:36:11,494
2,2023:01:02 13:36:11,298.9
3,2023:01:02 13:36:11,262.5
1,2023:01:02 13:36:41,148.2
2,2023:01:02 13:36:41,2510.4
3,2023:01:02 13:36:41,65.3
1,2023:01:02 13:37:11,2338
2,2023:01:02 13:37:11,2143
3,2023:01:02 13:37:11,361.1
1,2023:01:02 13:37:41,1260.6
2,2023:01:02 13:37:41,2305.8
3,2023:01:02 13:37:41,1978.7
1,2023:01:02 13:38:11,3205.1
2,2023:01:02 13:38:11,632.7
3,2023:01:02 13:38:11,1143
1,2023:01:02 13:38:41,1762.2
2,2023:01:02 13:38:41,1074.7
3,2023:01:02 13:38:41,1340.7
1,2023:01:02 13:39:11,2429.6
